ts;status_ein;regel;modus;blocking;pv_w;soc;feedin_w;forecast_morgen_whqm;soll_c;unten;oben;mittig
2026-09-12 01:32:31;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.4
2026-09-12 01:37:38;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.3
2026-09-12 01:42:47;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.3
2026-09-12 01:47:56;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.2
2026-09-12 01:53:06;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.2
2026-09-12 01:58:15;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.2
2026-09-12 02:03:20;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.9;53.2
2026-09-12 02:08:29;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.8;53.2
2026-09-12 02:13:35;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.8;53.2
2026-09-12 02:18:44;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.8;54.8;53.1
2026-09-12 02:23:52;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.8;53.1
2026-09-12 02:28:57;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.8;53.1
2026-09-12 02:34:05;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.8;53.1
2026-09-12 02:39:13;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.8;53.0
2026-09-12 02:44:18;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.8;53.0
2026-09-12 02:49:27;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.7;53.0
2026-09-12 02:54:32;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.7;52.9
2026-09-12 02:59:40;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.7;52.9
2026-09-12 03:04:45;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.0;54.6;52.9
2026-09-12 03:09:54;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;32.9;54.6;52.9
2026-09-12 03:15:02;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.0;54.6;52.9
2026-09-12 03:20:13;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.0;54.6;52.8
2026-09-12 03:25:19;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.0;54.6;52.8
2026-09-12 03:30:27;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.0;54.6;52.8
2026-09-12 03:35:35;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.0;54.6;52.8
2026-09-12 03:40:41;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.5;52.7
2026-09-12 03:45:49;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.5;52.7
2026-09-12 03:50:58;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.0;54.5;52.6
2026-09-12 03:56:04;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.4;52.6
2026-09-12 04:01:12;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.5;52.6
2026-09-12 04:06:20;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.4;52.6
2026-09-12 04:11:27;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.4;52.6
2026-09-12 04:16:33;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.4;52.6
2026-09-12 04:21:41;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.4;52.5
2026-09-12 04:26:46;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.4;52.5
2026-09-12 04:31:54;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.4;52.4
2026-09-12 04:37:02;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.3;52.4
2026-09-12 04:42:08;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.3;52.4
2026-09-12 04:47:16;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.3;52.4
2026-09-12 04:52:22;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.3;52.3
2026-09-12 04:57:31;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.2;52.3
2026-09-12 05:02:40;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.2;52.3
2026-09-12 05:07:47;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.2;52.2
2026-09-12 05:12:56;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.1;54.2;52.2
2026-09-12 05:18:04;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.2;52.2
2026-09-12 05:23:13;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.2;52.2
2026-09-12 05:28:23;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.2;52.2
2026-09-12 05:33:30;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.1;52.1
2026-09-12 05:38:39;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.2;52.1
2026-09-12 05:43:47;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.1;52.1
2026-09-12 05:48:53;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.1;52.1
2026-09-12 05:54:02;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.1;52.1
2026-09-12 05:59:11;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.1;52.0
2026-09-12 06:04:17;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.1;52.0
2026-09-12 06:09:25;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.0;51.9
2026-09-12 06:14:34;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.0;51.9
2026-09-12 06:19:39;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.0;51.9
2026-09-12 06:24:47;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;54.0;51.9
2026-09-12 06:29:52;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;54.0;51.9
2026-09-12 06:35:01;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;53.9;51.8
2026-09-12 06:40:10;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.9;51.8
2026-09-12 06:45:19;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.9;51.8
2026-09-12 06:50:25;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;53.9;51.8
2026-09-12 06:55:34;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.9;51.8
2026-09-12 07:00:46;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.2;53.9;51.7
2026-09-12 07:05:54;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.8;51.7
2026-09-12 07:11:00;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.8;51.7
2026-09-12 07:16:09;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.8;51.6
2026-09-12 07:21:18;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.8;51.6
2026-09-12 07:26:27;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.4;53.8;51.6
2026-09-12 07:31:32;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.3;53.8;51.6
2026-09-12 07:36:41;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.4;53.7;51.5
2026-09-12 07:41:50;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.4;53.7;51.5
2026-09-12 07:46:55;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.4;53.8;51.5
2026-09-12 07:52:03;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.4;53.7;51.4
2026-09-12 07:57:12;AUS;Wochenende;Wochenende;;0.0;68.0;0.0;;;33.4;53.7;51.4
2026-09-12 08:02:20;AUS;Wochenende;Wochenende;;0.0;71.0;0.0;;44.0;33.4;53.6;51.4
2026-09-12 08:07:26;AUS;Wochenende;Wochenende;;0.0;72.0;0.0;;44.0;33.4;53.6;51.4
2026-09-12 08:12:35;AUS;Wochenende;Wochenende;;0.0;72.0;0.0;;44.0;33.4;53.6;51.3
2026-09-12 08:17:45;AUS;Wochenende;Wochenende;;0.0;73.0;0.0;;44.0;33.4;53.6;51.3
2026-09-12 08:22:54;AUS;Wochenende;Wochenende;;0.0;73.0;0.0;;44.0;33.4;53.6;51.3
2026-09-12 08:28:03;AUS;Wochenende;Wochenende;;0.0;74.0;0.0;;44.0;33.4;53.6;51.2
2026-09-12 08:33:08;AUS;Wochenende;Wochenende;;0.0;74.0;0.0;;44.0;33.2;53.6;51.2
2026-09-12 08:38:16;AUS;Wochenende;Wochenende;;0.0;75.0;0.0;;44.0;33.1;53.6;51.1
2026-09-12 08:43:24;AUS;Wochenende;Wochenende;;0.0;76.0;0.0;;44.0;33.0;53.6;51.0
2026-09-12 08:48:29;AUS;Wochenende;Wochenende;;0.0;76.0;0.0;;44.0;33.0;53.5;51.0
2026-09-12 08:53:37;AUS;Wochenende;Wochenende;;0.0;75.0;0.0;;44.0;32.9;53.5;50.9
2026-09-12 08:58:42;AUS;Wochenende;Wochenende;;0.0;76.0;0.0;;44.0;32.9;53.5;50.9
2026-09-12 09:03:51;EIN;Abweichung;Abweichung;;0.0;77.0;0.0;;44.0;33.2;53.5;50.8
2026-09-12 09:08:59;EIN;Abweichung;Abweichung;;0.0;79.0;0.0;;44.0;35.6;53.5;50.8
2026-09-12 09:14:04;EIN;Abweichung;Abweichung;;0.0;80.0;0.0;;44.0;38.3;53.4;50.8
2026-09-12 09:19:12;AUS;;Keine Regel aktiv;;0.0;82.0;0.0;;44.0;40.0;53.4;50.8
2026-09-12 09:24:20;AUS;;Keine Regel aktiv;;0.0;88.0;0.0;;44.0;39.9;53.4;50.7
2026-09-12 09:29:26;EIN;AdaptivePV;Batterie;;3789.0;90.0;3789.0;5.0;44.0;38.4;53.4;50.3
2026-09-12 09:34:36;EIN;AdaptivePV;AdaptivePV;;3825.0;90.0;3825.0;5.0;44.0;40.6;53.4;50.1
2026-09-12 09:39:46;EIN;AdaptivePV;AdaptivePV;;4011.0;90.0;4011.0;5.0;44.0;42.4;53.4;50.1
2026-09-12 09:44:52;EIN;AdaptivePV;AdaptivePV;;3976.0;90.0;3976.0;5.0;44.0;43.8;53.4;49.9
2026-09-12 09:50:00;EIN;AdaptivePV;AdaptivePV;;4007.0;90.0;4007.0;;44.0;45.1;53.3;49.8
2026-09-12 09:55:09;EIN;AdaptivePV;AdaptivePV;;2468.0;90.0;2468.0;;44.0;46.3;53.3;49.4
2026-09-12 10:00:14;EIN;AdaptivePV;AdaptivePV;;2343.0;90.0;2343.0;;44.0;47.4;53.3;49.2
2026-09-12 10:05:23;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.3C, Einschalten erst < 46.0C);2343.0;90.0;2997.0;;44.0;48.3;53.3;49.6
2026-09-12 10:10:28;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.1C, Einschalten erst < 46.0C);2343.0;90.0;5015.0;;44.0;48.1;53.2;49.6
2026-09-12 10:15:37;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.8C, Einschalten erst < 46.0C);2343.0;90.0;5215.0;;44.0;47.8;53.2;49.6
2026-09-12 10:20:45;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.4C, Einschalten erst < 46.0C);2343.0;90.0;5483.0;;44.0;47.4;53.2;49.6
2026-09-12 10:25:50;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.1C, Einschalten erst < 46.0C);2343.0;90.0;5666.0;;44.0;47.1;53.2;49.6
2026-09-12 10:30:58;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.9C, Einschalten erst < 46.0C);2343.0;90.0;5770.0;;44.0;46.9;53.2;49.6
2026-09-12 10:36:03;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.6C, Einschalten erst < 46.0C);2343.0;90.0;6032.0;;44.0;46.6;53.2;49.6
2026-09-12 10:41:11;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.3C, Einschalten erst < 46.0C);2343.0;90.0;6003.0;;44.0;46.3;53.2;49.6
2026-09-12 10:46:20;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.1C, Einschalten erst < 46.0C);2343.0;90.0;6275.0;;44.0;46.1;53.1;49.6
2026-09-12 10:51:25;AUS;Komfort;Komfort;;2343.0;90.0;6277.0;;44.0;45.6;53.1;49.6
2026-09-12 10:56:33;AUS;Komfort;Komfort;;2343.0;90.0;6446.0;;44.0;45.1;53.1;49.6
2026-09-12 11:01:38;EIN;AdaptivePV;AdaptivePV;;6097.0;90.0;6097.0;;44.0;45.5;53.1;49.6
2026-09-12 11:06:47;EIN;AdaptivePV;AdaptivePV;;6191.0;90.0;6191.0;;44.0;47.9;53.1;49.6
2026-09-12 11:11:56;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.6C, Einschalten erst < 46.0C);6191.0;90.0;6745.0;;44.0;48.6;53.1;49.9
2026-09-12 11:17:02;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.2C, Einschalten erst < 46.0C);6191.0;90.0;6648.0;;44.0;48.2;53.1;49.9
2026-09-12 11:22:11;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.5C, Einschalten erst < 46.0C);6191.0;90.0;6139.0;;44.0;47.5;53.1;49.9
2026-09-12 11:27:19;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.6C, Einschalten erst < 46.0C);6191.0;90.0;7242.0;;44.0;46.6;53.1;49.9
2026-09-12 11:32:24;AUS;Komfort;Komfort;;6191.0;90.0;7194.0;;44.0;45.9;53.1;49.9
2026-09-12 11:37:32;EIN;Einspeisung;Einspeisung;;7355.0;90.0;7355.0;;44.0;44.4;53.0;49.9
2026-09-12 11:42:40;EIN;AdaptivePV;Einspeisung;;5947.0;90.0;5947.0;;44.0;45.6;53.0;49.8
2026-09-12 11:47:45;AUS;Einspeisung;Einspeisung;;5947.0;90.0;6287.0;;44.0;48.1;53.0;49.9
2026-09-12 11:52:54;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.2C, Einschalten erst < 46.0C);5947.0;90.0;7325.0;;44.0;48.2;52.9;50.1
2026-09-12 11:58:02;AUS;Einspeisung;AdaptivePV;Min. Pause (noch 4m 42s);7741.0;90.0;7741.0;;44.0;44.4;52.9;50.1
2026-09-12 12:03:09;EIN;Einspeisung;Einspeisung;;7559.0;90.0;7559.0;5.0;44.0;41.5;52.9;50.1
2026-09-12 12:08:17;EIN;Einspeisung;Einspeisung;;7470.0;90.0;7470.0;5.0;44.0;43.4;52.9;50.1
2026-09-12 12:13:25;EIN;Einspeisung;Einspeisung;;7398.0;90.0;7398.0;;44.0;45.2;52.9;50.1
2026-09-12 12:18:30;EIN;Einspeisung;Einspeisung;;7523.0;90.0;7523.0;;44.0;47.9;52.9;50.2
2026-09-12 12:23:39;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.3C, Einschalten erst < 46.0C);7523.0;90.0;7575.0;;44.0;48.3;52.9;50.3
2026-09-12 12:28:44;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 47.6C, Einschalten erst < 46.0C);7523.0;90.0;7568.0;;44.0;47.6;52.9;50.4
2026-09-12 12:33:52;AUS;Komfort;Einspeisung;Boiler-Max-Naehe (unten 46.7C, Einschalten erst < 46.0C);7523.0;90.0;7492.0;;44.0;46.7;52.8;50.4
2026-09-12 12:39:00;AUS;Komfort;Komfort;;7523.0;90.0;7373.0;;44.0;45.6;52.8;50.3
2026-09-12 12:44:07;AUS;AdaptivePV;Komfort;;7163.0;90.0;7163.0;;44.0;44.9;52.8;50.3
2026-09-12 12:49:15;EIN;Einspeisung;Einspeisung;;7568.0;90.0;7568.0;;44.0;46.5;52.8;50.3
2026-09-12 12:54:24;AUS;Einspeisung;Einspeisung;;7568.0;90.0;7027.0;;44.0;48.8;52.8;50.4
2026-09-12 12:59:29;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 49.0C, Einschalten erst < 46.0C);7568.0;90.0;4548.0;;44.0;49.0;52.8;50.6
2026-09-12 13:04:37;AUS;Einspeisung;Batterie;Boiler-Max-Naehe (unten 47.2C, Einschalten erst < 46.0C);7568.0;90.0;7570.0;;44.0;47.2;52.8;50.7
2026-09-12 13:09:45;EIN;Einspeisung;Einspeisung;;7569.0;90.0;7569.0;4.0;44.0;41.5;52.8;50.6
2026-09-12 13:14:51;EIN;Einspeisung;Einspeisung;;7564.0;90.0;7564.0;4.0;44.0;42.9;52.7;50.6
2026-09-12 13:20:00;EIN;Einspeisung;Einspeisung;;7569.0;90.0;7569.0;;44.0;46.2;52.7;50.6
2026-09-12 13:25:09;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.6C, Einschalten erst < 46.0C);7569.0;90.0;7550.0;;44.0;48.6;52.6;50.7
2026-09-12 13:30:15;EIN;AdaptivePV;Einspeisung;;5732.0;90.0;5732.0;4.0;44.0;42.6;52.6;50.8
2026-09-12 13:35:24;EIN;Einspeisung;AdaptivePV;;7588.0;90.0;7588.0;;44.0;45.5;52.6;50.7
2026-09-12 13:40:33;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.3C, Einschalten erst < 46.0C);7588.0;90.0;7487.0;;44.0;48.3;52.6;50.8
2026-09-12 13:45:38;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.2C, Einschalten erst < 46.0C);7588.0;90.0;7577.0;;44.0;48.2;52.6;50.9
2026-09-12 13:50:46;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 47.7C, Einschalten erst < 46.0C);7588.0;90.0;7560.0;;44.0;47.7;52.5;50.9
2026-09-12 13:55:55;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 47.1C, Einschalten erst < 46.0C);7588.0;90.0;7553.0;;44.0;47.1;52.6;50.9
2026-09-12 14:01:00;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 46.6C, Einschalten erst < 46.0C);7588.0;90.0;7548.0;;44.0;46.6;52.5;50.9
2026-09-12 14:06:08;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 46.2C, Einschalten erst < 46.0C);7588.0;90.0;7561.0;;44.0;46.2;52.5;50.8
2026-09-12 14:11:16;EIN;Einspeisung;Einspeisung;;7567.0;90.0;7567.0;;44.0;46.1;52.5;50.8
2026-09-12 14:16:23;EIN;Einspeisung;Einspeisung;Regel 'Einspeisung' sagt AUS, warte auf Mindestlaufzeit (noc;7567.0;90.0;5762.0;;44.0;48.4;52.4;50.8
2026-09-12 14:21:32;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 49.5C, Einschalten erst <= ;7567.0;90.0;6205.0;;44.0;49.5;52.4;51.0
2026-09-12 14:26:40;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 49.0C, Einschalten erst <= ;7567.0;90.0;6270.0;;44.0;49.0;52.4;51.0
2026-09-12 14:31:45;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 48.5C, Einschalten erst <= ;7567.0;90.0;7564.0;;44.0;48.5;52.4;50.9
2026-09-12 14:36:54;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 47.9C, Einschalten erst <= ;7567.0;90.0;7571.0;;44.0;47.9;52.4;51.0
2026-09-12 14:42:02;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 47.4C, Einschalten erst <= ;7567.0;90.0;7566.0;;44.0;47.4;52.4;51.0
2026-09-12 14:47:09;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 46.7C, Einschalten erst < 46.0C);7567.0;90.0;7578.0;;44.0;46.7;52.4;50.9
2026-09-12 14:52:18;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 46.2C, Einschalten erst < 46.0C);7567.0;90.0;7574.0;;44.0;46.2;52.3;50.9
2026-09-12 14:57:27;EIN;Einspeisung;Einspeisung;;7571.0;90.0;7571.0;;44.0;46.4;52.3;50.9
2026-09-12 15:02:32;AUS;Einspeisung;Einspeisung;Boiler-Maximum (unten 49.0C >= 49.0C);7571.0;90.0;7269.0;;44.0;49.0;52.3;50.9
2026-09-12 15:07:40;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 49.6C, Einschalten erst <= ;7571.0;90.0;7616.0;;44.0;49.6;52.2;51.1
2026-09-12 15:12:50;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 49.1C, Einschalten erst <= ;7571.0;90.0;7570.0;;44.0;49.1;52.2;51.1
2026-09-12 15:17:55;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 48.7C, Einschalten erst <= ;7571.0;90.0;7601.0;;44.0;48.7;52.2;51.1
2026-09-12 15:23:03;AUS;Einspeisung;Einspeisung;Boiler-Maximum-Kuehlphase (unten 48.3C, Einschalten erst <= ;7571.0;90.0;7562.0;;44.0;48.3;52.2;51.1
2026-09-12 15:28:11;AUS;Batterie;Einspeisung;Boiler-Maximum-Kuehlphase (unten 47.9C, Einschalten erst <= ;7571.0;90.0;7348.0;;44.0;47.9;52.2;51.0
2026-09-12 15:33:17;AUS;Batterie;Batterie;Boiler-Maximum-Kuehlphase (unten 47.6C, Einschalten erst <= ;7571.0;90.0;7334.0;;44.0;47.6;52.2;51.0
2026-09-12 15:38:25;AUS;Batterie;Batterie;Boiler-Maximum-Kuehlphase (unten 47.2C, Einschalten erst <= ;7571.0;90.0;7234.0;;44.0;47.2;52.1;51.0
2026-09-12 15:43:34;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.0C, Einschalten erst < 46.0C);7571.0;90.0;7097.0;;44.0;47.0;52.1;51.0
2026-09-12 15:48:39;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.8C, Einschalten erst < 46.0C);7571.0;90.0;7081.0;;44.0;46.8;52.1;51.0
2026-09-12 15:53:47;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.5C, Einschalten erst < 46.0C);7571.0;90.0;6900.0;;44.0;46.5;52.1;50.9
2026-09-12 15:58:52;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.3C, Einschalten erst < 46.0C);7571.0;90.0;6767.0;;44.0;46.3;52.1;50.9
2026-09-12 16:04:01;AUS;Komfort;Komfort;;7571.0;90.0;6710.0;;44.0;45.8;52.0;50.9
2026-09-12 16:09:09;AUS;Komfort;Komfort;;7571.0;90.0;6619.0;;44.0;45.6;52.0;50.9
2026-09-12 16:14:14;AUS;Komfort;Komfort;;7571.0;90.0;6515.0;;44.0;45.4;52.0;50.9
2026-09-12 16:19:22;AUS;Komfort;Komfort;;7571.0;90.0;6056.0;;44.0;45.2;52.0;50.9
2026-09-12 16:24:28;EIN;AdaptivePV;AdaptivePV;;5304.0;90.0;5304.0;;44.0;45.2;51.9;50.9
2026-09-12 16:29:36;EIN;AdaptivePV;AdaptivePV;;4894.0;90.0;4894.0;;44.0;47.9;51.9;50.9
2026-09-12 16:34:45;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 49.5C, Einschalten erst < 46.0C);4894.0;90.0;5068.0;;44.0;49.5;51.9;50.9
2026-09-12 16:39:50;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 49.2C, Einschalten erst < 46.0C);4894.0;90.0;5278.0;;44.0;49.2;51.9;50.9
2026-09-12 16:44:58;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.8C, Einschalten erst < 46.0C);4894.0;90.0;5064.0;;44.0;48.8;51.9;50.9
2026-09-12 16:50:07;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.5C, Einschalten erst < 46.0C);4894.0;90.0;4273.0;;44.0;48.5;51.8;50.9
2026-09-12 16:55:12;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 48.2C, Einschalten erst < 46.0C);4894.0;90.0;4865.0;;44.0;48.2;51.8;50.9
2026-09-12 17:00:20;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.9C, Einschalten erst < 46.0C);4894.0;90.0;4745.0;;44.0;47.9;51.8;50.9
2026-09-12 17:05:25;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.6C, Einschalten erst < 46.0C);4894.0;90.0;4558.0;;44.0;47.6;51.8;50.9
2026-09-12 17:10:34;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.4C, Einschalten erst < 46.0C);4894.0;90.0;102.0;;44.0;47.4;51.8;50.9
2026-09-12 17:15:39;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.1C, Einschalten erst < 46.0C);4894.0;90.0;4051.0;;44.0;47.1;51.8;50.9
2026-09-12 17:20:47;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.9C, Einschalten erst < 46.0C);4894.0;90.0;3918.0;;44.0;46.9;51.7;50.9
2026-09-12 17:25:55;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.7C, Einschalten erst < 46.0C);4894.0;90.0;3805.0;;44.0;46.7;51.7;50.9
2026-09-12 17:31:01;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.5C, Einschalten erst < 46.0C);4894.0;90.0;3577.0;;44.0;46.5;51.6;50.9
2026-09-12 17:36:09;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.3C, Einschalten erst < 46.0C);4894.0;90.0;3519.0;;44.0;46.3;51.6;50.8
2026-09-12 17:41:14;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.2C, Einschalten erst < 46.0C);4894.0;90.0;3363.0;;44.0;46.2;51.6;50.8
2026-09-12 17:46:22;EIN;AdaptivePV;AdaptivePV;;266.0;90.0;266.0;;44.0;44.8;51.6;50.8
2026-09-12 17:51:31;EIN;Batterie;AdaptivePV;;0.0;89.0;0.0;;44.0;45.6;51.6;50.8
2026-09-12 17:56:37;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.9C, Einschalten erst < 46.0C);0.0;89.0;2055.0;;44.0;47.9;51.5;50.8
2026-09-12 18:01:45;EIN;AdaptivePV;AdaptivePV;;2385.0;90.0;2385.0;4.0;44.0;43.6;51.5;50.8
2026-09-12 18:07:11;EIN;AdaptivePV;AdaptivePV;;2385.0;90.0;2385.0;;44.0;44.8;51.4;50.8
2026-09-12 18:12:33;EIN;Einspeisung;AdaptivePV;Warte auf Mindestlaufzeit (noch 3m);2385.0;90.0;2385.0;;44.0;48.0;51.4;50.8
2026-09-12 18:18:02;AUS;Einspeisung;Einspeisung;Boiler-Max-Naehe (unten 49.1C, Einschalten erst < 46.0C);2385.0;90.0;2385.0;;44.0;49.1;51.4;50.9
2026-09-12 18:56:39;AUS;AdaptivePV;;;715.0;90.0;715.0;;44.0;44.3;51.2;50.8
